event_date,event_title,event_description,landslide_trigger,country_name,country_code,admin_division_name,longitude,latitude,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,max_rainfall_7d,elevation_m,slope_deg,location_accuracy_km,FAOSOIL,DOMSOI,landslide_occurred
2009-10-05 00:00:00,"Chhinga Veng, Aizawl","Three persons, including a five-year-old girl, were killed and ten others injured when a massive landslide triggered by rains swept away a building at Chhinga Veng locality here, police said. Besides a five-year-old girl, her grandmother and a 23-year-old woman were also killed when the building, occupied by four families, collapsed and swept away by the landslide, they said.",downpour,India,IN,Mizoram,92.72124394,23.73478778,16.64,63.8,74.72,104.01,31.84,980.0,23.248272553867388,5.0,Bd61-2c,Bd,1
2014-09-22 00:00:00,Pamohi,"On the other hand, several incidents of landslides were reported from Dhirenpara, Koinadhara, Gorhchuk, Noonmati and Pamohi.",rain,India,IN,Assam,91.6849,26.1001,126.76,191.59,231.7,266.59,126.76,84.0,24.925661978622223,5.0,Ao77-2a,Ao,1
2023-06-17 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-06-17,none,India,IN,Nagaland,94.4922,26.1699,19.2,35.1,108.60000000000001,219.9,44.6,1161.0,42.54038516410769,1.0,Ao76-2/3c,Ao,0
2017-07-04 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-07-04,none,India,IN,Meghalaya,91.8506,25.5576,42.6,132.5,205.2,295.0,61.3,1682.0,4.807840935153697,,Ao74-2b,Ao,0
2013-08-11 23:00:00,Kangtsung Village,"MLA and Chairman, Nagaland Pollution Control, Amenba Yaden Saturday visited the landslide area at Kangtsung village and its surrounding areas under Tuli in Mokokchung district. Major landslides had completely cut off road connectivity of Kangtsung and Anaki areas of Tuli Sub-division, Mokokchung district with the rest of the state. Kangtsung Village Council and all the villagers expressed gratitude to the MLA and Chairman, Nagaland Pollution Control for showing his concern. The council also thanked the concerned department officials for their visit and requested to take necessary steps to restore the roads at the earliest. At the same time, the village council at its own expenses had pressed into service two JCBs and a Dumper, since Monday to clear the road so that light vehicles and pedestrians could pass. Out of the 40-50, 8 to 10 major landslides caused immense distress to the villagers since August 11. Rain triggered landslides began hitting the area on August 11 though no loss of",downpour,India,IN,Assam,94.693,26.7103,6.1,12.29,114.0,166.24,41.52,687.0,12.53647418327811,10.0,Ao76-2/3c,Ao,1
2021-07-16 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-07-16,none,India,IN,Assam,94.0,27.163,9.4,25.1,59.9,177.3,17.3,93.0,2.0816688582685057,50.0,Be82-a,Be,0
2014-08-05 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-08-05,none,India,IN,Mizoram,92.7175,23.7281,3.4,15.3,50.1,145.2,11.1,1075.0,8.496937956006335,25.0,Bd61-2c,Bd,0
2012-09-19 00:00:00, Arunachal Pradesh ,"Landslides blocked the main road culvert (PWD) near the beat office causing soil erosion from lower portion of the compound. Beat officer Bapak Koyu said if such rain continues, government quarters and office buildings may get washed away. He added that the staff, along with office files and documents, have been shifted to a safe place for the time being. Stating that the matter has been intimated to the higher authorities, Koyu urged for hiring one JCB immediately to divert the nullah passing through the forest compound.",downpour,India,IN,Arunachal Pradesh,95.2253,27.8458,62.91,108.4,203.85,348.6,62.91,131.0,0.926369172997235,1.0,Ao79-a,Ao,1
2019-06-23 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-06-23,none,India,IN,Assam,93.1658,25.2269,0.2,18.4,29.0,88.7,11.6,392.0,2.9593941376249964,25.0,Ao76-2/3c,Ao,0
2014-08-04 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-08-04,none,India,IN,Sikkim,88.7648,27.3746,27.0,76.5,122.4,287.2,30.5,3745.0,6.5001072439046315,25.0,I-Bh-U-c,I,0
2021-07-17 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-07-17,none,India,IN,Mizoram,92.71060943,23.73504471,10.2,19.6,174.5,229.6,120.3,941.0,30.27625293414386,1.0,Bd61-2c,Bd,0
2010-06-17 19:30:00,"Shayoung Ward(?), Longleng, Nagaland","Longleng, June 18 (MExN): Property worth lakh of rupees was destroyed when a thatched house belonging to one Hemshi Phiom was washed away by landslide at Longleng district. The incident occurred at Shayoung Ward around 7.30 pm last night due to monsoon rain. None of the household goods could be saved as it was washed away completely by the landslide. There was no report of human causality.",downpour,India,IN,Nagaland,94.8833,26.4333,2.62,54.18,97.49,227.54,30.83,554.0,27.021028298552192,25.0,Ao76-2/3c,Ao,1
2020-07-24 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-07-24,none,India,IN,Nagaland,94.8422,26.148,33.7,96.9,202.2,431.6,47.7,1506.0,33.88948141819591,10.0,Ao76-2/3c,Ao,0
2016-06-14 00:00:00,Synthetic negative example,No recorded landslide at this location on 2016-06-14,none,India,IN,Mizoram,92.6755,24.2315,4.2,78.60000000000001,200.0,239.70000000000002,60.2,672.0,5.527812889706318,50.0,Bd61-2c,Bd,0
2012-09-22 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-09-22,none,India,IN,Arunachal Pradesh,93.6086,27.0869,7.2,30.0,97.3,228.8,30.8,316.0,9.327683683775282,10.0,Be82-a,Be,0
2014-09-20 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-09-20,none,India,IN,Assam,93.0038,26.5836,63.3,132.5,170.8,326.5,63.3,69.0,1.852254273911334,50.0,Af48-2ab,Af,0
2019-06-01 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-06-01,none,India,IN,Manipur,94.0644,24.4072,14.9,16.400000000000002,26.400000000000002,54.9,14.9,1169.0,30.250220321793236,5.0,Ao76-2/3c,Ao,0
2011-08-16 08:00:00,"Garo Hills, Tura","torrential rains from seasonal monsoon, fatalities occurred when landslides buried houses, roads and bridges severely damaged, extensive damage to property and livestock",downpour,India,IN,Meghalaya,90.2167,25.5144,136.4,164.09,246.72,502.85,136.4,316.0,13.589593958391731,,Nd2-2b,Nd,1
2019-06-03 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-06-03,none,India,IN,Meghalaya,91.2,25.8833,7.3,14.6,56.300000000000004,142.7,23.1,252.0,26.701404884610746,50.0,Nd2-2b,Nd,0
2009-08-20 00:00:00,Lumding-Badarpur section in North Cachar Hills district,"The rail services between rest of India and southern Assam, Tripura, Mizoram and Manipur have been suspended since Aug 20 following extensive landslides on the Lumding-Badarpur section in North Cachar Hills district",downpour,India,IN,Assam,93.1645,25.5215,12.55,40.34,100.43,157.1,29.93,278.0,3.2128253404789087,25.0,Ao76-2/3c,Ao,1
2015-07-22 00:00:00,Lakhipur,"Five persons of a family were buried alive when a huge hillock collapsed on their house in Cachar district on Wednesday. The incident took place in the wee hours at Lakhipur are when a huge hillock slipped into the house where Zubeda Khatun along with her four children lived in.  “It came to light at around 10 in the morning as the local residents had to keep themselves confined to their homes because of the incessant rains,” a local resident told Assam Times over telephone.",continuous_rain,India,IN,Assam,92.9974,24.7979,18.11,52.6,152.6,250.76,26.0,25.0,0.926369172997235,5.0,Ge53-3a,Ge,1
2022-07-26 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-07-26,none,India,IN,Arunachal Pradesh,91.85672387,27.5798729,1.9,6.9,43.9,92.60000000000001,20.1,2745.0,23.60412220046119,1.0,Ao80-2bc,Ao,0
2020-08-14 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-08-14,none,India,IN,Manipur,94.6024,25.426,22.2,33.1,53.6,89.9,22.2,1332.0,11.959364186636996,5.0,Bh16-2/3c,Bh,0
2021-09-27 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-09-27,none,India,IN,Meghalaya,91.27,25.52,2.9,5.1,65.3,111.0,43.6,1346.0,10.988566845299832,,Ao75-2b,Ao,0
2013-06-17 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-06-17,none,India,IN,Assam,91.25,26.3333,1.2,8.1,21.0,95.3,8.2,41.0,1.3878521111919373,50.0,Ao79-a,Ao,0
2020-08-14 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-08-14,none,India,IN,Meghalaya,92.2121,25.463,10.6,14.6,22.3,48.7,10.6,1379.0,2.1170938186387036,5.0,Ao74-2b,Ao,0
2019-06-23 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-06-23,none,India,IN,Nagaland,94.7499,26.0977,3.1,24.3,92.6,210.4,25.5,1550.0,3.0918835620363234,10.0,Ao76-2/3c,Ao,0
2021-09-08 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-09-08,none,India,IN,Meghalaya,90.2023,25.5145,2.3,7.9,16.2,58.1,3.7,313.0,11.56504348955916,1.0,Nd2-2b,Nd,0
2013-06-11 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-06-11,none,India,IN,Manipur,93.5444,24.8142,0.0,23.8,100.30000000000001,130.3,27.8,519.0,34.77802218832971,50.0,Bh16-2/3c,Bh,0
2022-08-14 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-08-14,none,India,IN,Sikkim,88.5287,27.1761,18.4,42.6,58.6,164.7,24.0,296.0,10.768510295209571,25.0,Bd32-2bc,Bd,0
2013-08-16 00:00:00,"Yakshu, Nagaland","The Deputy Commissioner Mon, Angau I Thou, IAS accompanied by ADC Tobu, SDO Civil Mon, DPRO and DBs visited the major landslide area near Yakshu field, which occurred on August 16 last and cut off the Tobu area from the district Hq. The mudslide had damaged the Telangso Hydro Project Channel, resulting in non-functioning of the hydro project. The DC Mon interacted with the leaders of Tobu at Telangso Hydro Project rest house. She expressed her appreciation to the people of the area for taking the initiatives in bringing essential commodities through alternative route via Longleng district without any complaint. She also urged upon the people of the area to continue to extend their cooperation in maintaining peace and tranquility in the area for development. She also informed that road to Monyakshu headquarter is via Chen area and trucks carrying essential commodity are plying normally. On the inquiry of the DC, it was learnt that the road would be cleared only after retrieving the JCB",rain,India,IN,Nagaland,94.9731,26.4205,39.28,53.14,98.45,217.87,39.28,690.0,25.176293155000685,5.0,Bh16-2/3c,Bh,1
2020-08-03 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-08-03,none,India,IN,Nagaland,94.4922,26.1699,0.8,6.1,49.4,154.9,19.6,1161.0,42.54038516410769,1.0,Ao76-2/3c,Ao,0
2010-07-26 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-07-26,none,India,IN,Assam,93.123,25.1718,7.4,31.9,61.0,111.6,15.0,718.0,13.239755820989554,10.0,Ao76-2/3c,Ao,0
2012-09-04 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-09-04,none,India,IN,Nagaland,94.0441,25.318,45.4,63.6,87.0,123.4,45.4,993.0,6.125906246428548,50.0,Ao76-2/3c,Ao,0
2017-09-01 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-09-01,none,India,IN,Sikkim,88.42280921,26.99195749,30.1,48.7,153.7,193.9,63.5,268.0,25.893203347040103,5.0,Rd29-1a,Rd,0
2023-06-10 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-06-10,none,India,IN,Assam,91.6739,26.1868,79.9,181.6,206.8,208.1,79.9,49.0,2.9622641720368694,1.0,Ao79-a,Ao,0
2015-08-01 00:00:00,between Maku village and Kamjong sub division,"Meanwhile, Kamjong- Ukhrul BRTF road connecting 30 villages under Kamjong block has remained cut off for the past three days following heavy landslides at various locations in between Maku village and Kamjong sub division spanning a stretch of abour 9 kilometres.",continuous_rain,India,IN,Manipur,94.4759,24.9111,4.9,104.34,121.77,213.52,79.86,1827.0,25.70499440133583,10.0,Bh16-2/3c,Bh,1
2020-07-18 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-07-18,none,India,IN,Assam,93.028,25.1553,4.8,7.6,24.3,95.1,12.6,573.0,23.25770246880801,25.0,Ao76-2/3c,Ao,0
2021-09-13 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-09-13,none,India,IN,Sikkim,88.6428,27.3543,20.4,55.9,146.9,260.8,51.9,2116.0,16.813128021329533,5.0,Bd32-2bc,Bd,0
2015-08-01 00:00:00,"Tuitung village, Khengjoi","Several houses of Hollenjang, Wayang and Tuitung village under Khengjoi were also swept away by the landslide. The total number of casualties from these areas, if any, are not known so far.",rain,India,IN,Manipur,94.1434,23.899,2.09,71.58,85.55,145.97,50.65,259.0,13.342372695937204,5.0,Bf17-2c,Bf,1
2013-06-15 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-06-15,none,India,IN,Assam,93.4221,24.7505,7.9,21.6,45.4,127.30000000000001,23.1,784.0,10.96796618678514,5.0,Bh16-2/3c,Bh,0
2019-07-21 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-07-21,none,India,IN,Assam,93.4341,24.7625,9.7,55.099999999999994,69.69999999999999,324.2,34.8,657.0,36.59719885359989,10.0,Bh16-2/3c,Bh,0
2015-08-01 00:00:00,Ukhrul town Circular road from Rayotang to Viewland Zone II,"In separate similar incidents, due to sinking of Ukhrul town Circular road from Rayotang to Viewland Zone II, a newly constructed Meitei Baptist Church building, including pastor quarter and kitchen have been destroyed, while heavy downpour that lashed the district over the last 48 hours has left some three dwelling houses damaged at Dungrei Junction.",continuous_rain,India,IN,Manipur,94.3591,25.1122,4.9,104.34,121.77,213.52,79.86,1848.0,17.243893132265686,10.0,Bh16-2/3c,Bh,1
2017-07-15 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-07-15,none,India,IN,Manipur,94.3551,24.819,24.0,52.0,117.89999999999999,287.0,24.0,1597.0,26.68126632136219,10.0,Bh16-2/3c,Bh,0
2007-05-23 00:00:00,"Pangthang, on road b/t Gangtok and North Sikkim",along highway,rain,India,IN,Sikkim,88.6069,27.3383,0.09,2.4,28.81,51.69,16.77,1514.0,14.993125541982852,50.0,Bd32-2bc,Bd,1
2013-05-07 00:00:00,"Kolasib, Saiha, Mizoram,","A large number of villages in Mizoram have become inaccessible after landslides, triggered by heavy and incessant pre-monsoon rains that have been lashing the state since Saturday, have blocked the roads, official sources said on Wednesday. The landslides blocked the Champai road in Saiha district which connects the capital town with the Mizoram-Myanmar border.",rain,India,IN,Mizoram,92.6755,24.2315,55.11,132.57,243.11,277.92,55.11,672.0,5.527812889706318,50.0,Bd61-2c,Bd,1
2015-09-05 00:00:00,Synthetic negative example,No recorded landslide at this location on 2015-09-05,none,India,IN,Manipur,93.9877,25.0604,1.2,7.0,79.6,130.5,34.9,1519.0,37.35514278400912,50.0,Ao76-2/3c,Ao,0
2017-08-03 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-08-03,none,India,IN,Assam,91.7351,26.149,24.6,80.9,107.3,179.6,47.3,52.0,1.852254273911334,1.0,Ao79-a,Ao,0
2015-09-23 15:00:00,"Shillong, Meghalaya, India","Two women were buried alive under a massive pile of debris following a landslide at Lamavilla area in Shillong, Meghalaya on Wednesday afternoon triggered by heavy rainfall over the past few days.  The incident occurred when a retaining wall collapsed onto the houses below. The deceased women have been identified as Meenu Thapa (40’s) and Karuna Shreshta (25). The deceased were tenants of one Bina Lama. A five-year-old child Aditya Shrestha sustained serious injuries and was rushed to the hospital.  Soon after the news of the landslide, a team from the State Disaster Response Force rushed to the spot and started relief works. Incidentally, Wednesday’s landslide comes exactly a year to the day when eight persons including a pregnant woman were buried alive following a massive landslide triggered by incessant rainfall in Mawbah locality in Shillong.  When contacted, East Khasi Hills Deputy Commissioner P.S. Dkhar said he has asked the Meghalaya Urban Development Authority to conduct an i",downpour,India,IN,Meghalaya,91.893,25.583,48.8,118.09,140.11,238.3,48.8,1445.0,7.211180224347258,5.0,Ao74-2b,Ao,1
2012-08-25 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-08-25,none,India,IN,Assam,92.9914,25.5242,1.4,21.4,86.3,96.9,63.1,156.0,16.865567463034814,50.0,Ao76-2/3c,Ao,0
2015-07-22 00:00:00,NH-2 between Senapati and Mao,"Reports from other locations also say that minor landslides, potholes, water-logging have been spotted along the NH-2 stretch between Senapati and Mao.",continuous_rain,India,IN,Manipur,94.0926,25.3908,16.94,48.02,130.7,171.53,34.89,1307.0,14.54418447986959,10.0,Ao76-2/3c,Ao,1
2014-07-01 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-07-01,none,India,IN,Manipur,94.1078,24.1419,13.5,34.9,60.1,192.3,13.5,1171.0,33.37106500187469,5.0,Bh16-2/3c,Bh,0
2010-05-11 09:00:00,"National highway 44 at Sunapur and Tongseng in Jaintia Hills district, eastern Meghalaya","Road links to the northeastern states of Tripura, Mizoram and parts of Manipur and southern Assam remained cut off from the rest of India for the second day Wednesday following massive landslides at a major highway in Meghalaya.  The National Highway No 44 at Sunapur and Tongseng in Jaintia Hills district in eastern Meghalaya, bordering Assam, has been blocked since Tuesday morning after heavy rains triggered landslides with huge boulders and trees covering the road.  Sunapur and Tongseng, about 150 km from the Meghalaya capital Shillong, is a landslide prone area and is linked with National Highway No 40 connecting Shillong and Guwahati in Assam, the gateway to mainland India.",downpour,India,IN,Meghalaya,92.2897,25.3433,12.85,28.61,56.39,112.04,13.57,1201.0,1.0249975202040136,25.0,Ao74-2b,Ao,1
